Name,Price,Category,Energie,Joules,Vetten,Waarvan verzadigd,Koolhydraten,Waarvan suikers,Vezels,Eiwitten,Zout,Vitamine C,Kalium,- waarvan verzadigde vetzuren,- waarvan suikers,Voedingsvezel,-waarvan verzadigde vetzuren,-waarvan suikers,Energie kJ,kcal,Energie  kJ,Voedingsvezels,energie,vezel,vezels,Vitamine K,Vezel,vetten,verzadigde vetzuren,koolhydraten,waarvan suikers,eiwitten,zout,vezels:,Energie:,-waarvan verzadigde vetzuren:,-waarvan suikers:,energie:,- waarvan verzadigde vetzuren:,- waarvan suikers:,Vezels:,waarvan verzadigde vetzuren,Ijzer,Zink,Vitamine B12,Energie kJ/kcal,- verzadigde vetzuren,- suiker,(waarvan meervoudig onverzadigd),vetten:,waarvan verzadigde vetzuren:,koolhydraten:,waarvan suikers:,eiwitten:,zout:,Calcium,-waarvan verzadigd,omega 3 vetzuren,voedingsvezels,Energiewaarde,waarvan verzadigd,- waarvan: Verzadigde vetzuren,- waarvan: Suikers,- waarvan verzadigd,vitamine B12,zink,Waarvan meervoudig onverzadigde vetzuren,"Vetzuren, enkelvoudig onverzadigd",Omega 3 vetzuren,Energie kcal,- waarvan meervoudig onverzadigde vetzuren,Transvetzuren,Omega-3-Vetzuren,- Verzadigd,- Suikers,Energetische waarde,ProteÃ¯nen,- Waarvan verzadigd,- Waarvan suikers,Vitamine,Energie :,-waarvan verzadigde vetzuren :,-waarvan suikers :,Voedingsvezels :,-Waarvan verzadigde vetten,-Waarvan suikers,- Energie:,- Vet:,- Waarvan verzadigd:,- Koolhydraten:,- Waarvan suikers:,- Vezels:,- Eiwit:,- Zout:,- Meervoudig onverzadigde vetzuren,waarvan:,Voedingvezels,-meervoudig onverzadigde vetzuren,Vitamine A,- Waarvan suiker:,Energie (kJ/kcal),waarvan onverzadigd,Energiewaarde:,waaronder onverzadigde vetzuren:,Voedingsvezels:,• enkelvoudig onverzadigde vetzuren,• meervoudig onverzadigde vetzuren,"Vetzuren, meervoudig onverzadigd",Polyolen,Zetmeel,"Organische zuren, totaal",Sodium,Cholesterol (analysemethode onbekend of variërend),Alcohol,Magnesium,Voedingsezel,Vitamine B3,- Waarvan verzadigde vetzuren,voedingsvezel,waarvan enkelvoudig onverzadigde vetzuren,waarvan meervoudig onverzadigde vetzuren,Waarvan: verzadigd vetzuren,voedingvezels,"Vetten, waarvan",Energie (kJ),Energie (kcal),Vet (g),waarvan verzadigd (g),Koolhydraten (g),waarvan suikers (g),Vezel (g),Eiwitten (g),Zout (g),Vitamine B1,Omega 3 (a-linoleenzuur),energie (kJ),energie (kcal),Energy,Carbohydrate,Fibre,CalorieÃ«n,Vezels (g),- Vetten:,- Eiwitten:,-  waarvan suikers,Riboflavine,- waarvan verzadigd:,energie kJ (kcal):,waarvan verzadigde vrtzuren,Energie: kJ/kcal,Energie /,davon gesÃ¤ttigte FettsÃ¤uren,Ballaststoffe,enkelvoudig onverzadigde vetzuren,meervoudig onverzadigde vetzuren,-waarvan verzadigd vet,"31,0 g",Natrium,Energie : kJ/kcal,EiweiÃ?,Calorische waarde,Waarvan onverzadigd,-Waarvan verzadigd,Energetische waarde:,- waarvan verzadigd vet,waarvan zetmeel,enkelvoudig onverz.,meervoudig onverz.,Cholesterol,enkelvoudig onvz.,meervoudig onvz.,ProteÃ¯ne,- Waarvan Suikers,Energie kJ/kcal:,Énergie,Matières grasses,Glucides,Vet,- Verzadigd vet,- Suikers totaal,-Verzadigde vetten,-Suikers,Energy:,Protein::,Fosfor,-waarvan verzadigd vet:,Eiwittens,Vitamine B2,Calcium 120,Vitamine B6,Vitamine B11,Vitamine D,Vitamine E,Omega-3-vetzuren (alfa-linoleenzuur),Omega-6-vetzuren (linolzuur),Vitamine B2 (riboflavine),- enkelv. onverzadigd,- meerv. onverzadigd,omega 3,(uitgezonderd plantensterolen^2),Eiwit (proteÃ¯ne),Vitamine (B2) (riboflavine),enkelvoudig onverzadigde,meervoudig onverzadigde,- verzadigde,- enkelvoudig onverzadigde,- meervoudig onverzadigde,Foliumzuur,Omega 3 (alfa-linoleenzuur),Omega 6 (linolzuur),- waarvan verzadigde,- suikers,Omega 3 vetzuren waarvan: Omega 3 (alfa-linoleenzuur),EPA en DHA (vetzuren uit vis).,- enkelvoudig onverzadigde vetzuren,- meervoudig onverzadigde vetzuren,vitamine A,vitamine D2,vitamine E,onverzadigde,Omega 3 (?-linoleenzuur),Vitamine D (µg),Vitamine B6 (mg),- D,- B12,enkelv onverzadigd,meerv onverzadigd,Omega 3 vetzuur,Jodium,- riboflavine (B2),- calcium,enkvoudig onverzadigde,meervoudige onverzadigde,"Vetten (g), waarvan",- Verzadigde (g),- Enkelv onverzadigde (g),- Meerv onverzadigde (g),"Koolhydraten (g),",- Waarvan suikers (g),Vitamine (B1) (mg),- E,waarvan  suikers,-verzadigde,-enkelvoudig onverzadigde,-meervoudig onverzadigde,Energie [kJ],Energie [kcal],Vezels [g],Vitaminen,Vitamine A [µg],Vitamine D [µg],Vitamine E [mg],Vitamine K [µg],Vitamine C [mg],Thiamine [mg],Riboflavine [mg],Niacine [mg],Vitamin B6 [mg],Foliumzuur [µg],Vitamine B12 [µg],Biotine [µg],Pantotheenzuur [mg],Kalium [mg],Chloride [mg],Fosfor [mg],Magnesium [mg],Ijzer [mg],Zink [mg],Koper [mg],Mangaan [mg],Seleen [µg],Chroom [µg],Molybdeen [µg],Jood [µg],Vitamine D2,• enkelvoudig onverzadigde,• meervoudig onverzadigde,• A,• D,Omega-3 (alfa-linoleenzuur),eiwit (proteÃ¯ne),vitamine B2 (riboflavine),vitamine B6,foliumzuur,vitamine D,- Vetten,- Koolhydraten,- Eiwitten,- Zout,- enkelvoudige onverzadigde,- meervoudige onverzadigde,waarvan enkelvoudig onverzadigd,waarvan meervoudig onverzadigd,- waarvan suikers**,"Vet, totaal",Vitamine E per portie (10 ml),- waarvan suikers†,waarvan verzadigde vetzuren**,-verzadigen,Foliumzuur (% DRI*),Lycopeen,"Vet, total",omega 3 (?-linoleenzuur):,Omega 6(linolzuur),Vitamine C:,Vetstoffen:,- waarvan verzadigd vet:,Voedingsvezel:,- waarvan Suikers,- onverzadigde vetzuren,- waarvan: suikers,Linoleenzuur (omega-3),Vetzuren,Omega-3-vetzuren,enkelvoudig onverzadigd,meervoudig onverzadigd,enkelvoudig onverzadigd:,meervoudig onverzadigd:,- Verzadigde vetzuren,- Enkelvoudig onverzadigde vetzuren,Kalium:,vetzuren,Rijk aan omega 3 (?-linoleenzuur):,- waarvan suikers***,enkelv. onverzadigd,meerv. onverzadigd,Gamma Oryzanol,Vitamine A (% DRI*),Vitamine B9,Foliumzuur (B11),-Verzadigde vetzuren,Omega 3,waarvan omega 3,Foliumzuur (%DRI*),Fibers,Enkelvoudig onverzadigde vetzuren,Meervoudig onverzadigde vetzuren,Alfa-linoleenzuur,Brennwert,Feet,davon Gesattige FettsÃ¤uren,Vezels g,Totaal vet:,Energie Kcal,- waarvan: verzadigde vetzuren,Energiewaarden,-waarvan suiker,Fiber
Bertolli Pastasaus Basilicum 690g,3.55,"conserven,-soepen,-sauzen,-olien",215.0,,2.7,0.3,5.0,4.5,1.0,1.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jumbo Bolognese Pastasaus 275g,2.50,"conserven,-soepen,-sauzen,-olien",,,2.5,0.7,6.1,3.9,,3.7,0.8,,,,,,,,,,,,272.0,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honig Mix voor Chinese Tomatensoep 112g,1.77,"conserven,-soepen,-sauzen,-olien",114.0,27.0,0.1,0.0,5.8,2.6,0.2,0.5,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remia Frisse & Romige Knoflook Tafelsaus 250ml,1.64,"conserven,-soepen,-sauzen,-olien",1361.0,329.0,31.0,2.2,12.0,8.4,,0.2,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honig Mix voor Tomaten-Groentesoep 79g,1.77,"conserven,-soepen,-sauzen,-olien",79.0,19.0,0.1,0.0,3.9,1.2,0.3,0.4,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maille Dijon Originale 215g,1.97,"conserven,-soepen,-sauzen,-olien",,,11.0,0.6,3.5,2.0,,7.0,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jumbo Romige Tomaten Crème Soep 570ml,2.19,"conserven,-soepen,-sauzen,-olien",278.0,67.0,4.0,1.1,6.0,3.2,1.0,1.2,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bonduelle Franse Sperzieboontjes 400g,1.87,"conserven,-soepen,-sauzen,-olien",119.0,,0.3,0.1,3.2,0.9,,1.6,0.34,,,,,,,,,,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unox Worst Bockworsten 550g,4.64,"conserven,-soepen,-sauzen,-olien",732.0,,12.0,4.5,4.8,0.6,,12.0,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honig Mix voor Juliennesoep 40g,1.79,"conserven,-soepen,-sauzen,-olien",40.0,9.0,0.2,0.1,1.6,0.2,0.1,0.4,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ocean Spray Whole Cranberry Sauce 250g,1.93,"conserven,-soepen,-sauzen,-olien",,,0.0,0.0,37.0,33.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jumbo Goulashsoep 800ML,1.69,"conserven,-soepen,-sauzen,-olien",209.0,50.0,1.1,0.2,7.5,2.2,0.8,2.0,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jumbo Spinazie Room Pastasaus 275g,2.50,"conserven,-soepen,-sauzen,-olien",,,5.3,3.2,5.1,2.8,,3.6,0.7,,,,,,,,,,,,347.0,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John West tonijnstukken in zonnebloemolie 145 gram,2.56,"conserven,-soepen,-sauzen,-olien",754.0,,8.0,1.0,0.0,0.0,,27.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Statesman Tonijnstukken in Water 160g,1.59,"conserven,-soepen,-sauzen,-olien",,,0.0,,0.0,,,23.0,1.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honig Mix voor Franse Champignonsoep 107g,1.69,"conserven,-soepen,-sauzen,-olien",131.0,31.0,1.3,0.7,4.1,0.1,0.1,0.7,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bertolli Bak Olijfolie Mild 500ml,6.23,"conserven,-soepen,-sauzen,-olien",3374.0,,91.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John West Ansjovisfilets in Olie 45g,1.97,"conserven,-soepen,-sauzen,-olien",943.0,,14.0,2.2,0.5,0.5,,25.0,14.5,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bonduelle Crispy Maïs 300g,1.97,"conserven,-soepen,-sauzen,-olien",300.0,,1.4,0.2,10.5,5.1,,2.7,0.27,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Go-Tan Sriracha Hot Chilli Mayo 215ml,2.79,"conserven,-soepen,-sauzen,-olien",1916.0,,46.0,,11.0,,,0.5,2.7,,,3.4,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jumbo Tomaat Basilicum Pastasaus 275g,2.50,"conserven,-soepen,-sauzen,-olien",,,2.5,0.9,6.4,4.9,,2.0,0.8,,,,,,,,,,,,248.0,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John West wilde roze zalm zonder vel en graat MSC 170 gram,6.58,"conserven,-soepen,-sauzen,-olien",,,2.0,0.0,0.0,0.0,,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Verstegen Kant & Klaar Satésaus Origineel 500g,2.96,"conserven,-soepen,-sauzen,-olien",,,12.6,1.9,17.0,13.3,,7.7,0.9,,,,,,,,,,,,910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honig Figuurvermicelli Cijfers en Letters 275g,2.27,"conserven,-soepen,-sauzen,-olien",1500.0,355.0,1.5,0.1,72.0,3.5,2.5,12.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hak Sperziebonen 340g,1.65,"conserven,-soepen,-sauzen,-olien",106.0,,0.4,0.1,2.2,1.2,2.9,1.8,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
